evTimes	evNumSegs	evMags	evAreas	evSlips	evYearPred1	aveLastEvTime1	evYearPred2	aveLastEvTime2
19859	2	6.6870255	2.52586E8	1.5885755	19853.190644618728	19787.0	19856.438526818587	19787.0
19859	1	6.5768023	1.43026E8	1.9172	19819.906666666666	19756.0	19852.870333333332	19756.0
19863	1	6.401566	1.27779E8	1.17157	19862.8628	19816.0	19874.7996	19816.0
19863	1	6.5587964	1.13589E8	2.26849	19832.698	19379.0	19870.094	19379.0
19864	2	7.0297813	2.69799008E8	4.8585954	19791.95318580499	19630.0	19855.090771218573	19630.0
19869	1	6.46537	1.57276E8	1.18651	19881.10066666667	19802.0	19892.155333333332	19802.0
19872	2	6.668359	2.55534E8	1.472205	19874.8882	19816.0	19875.6542	19816.0
19875	1	6.4490204	1.57288E8	1.12128	19887.752	19813.0	19895.177333333333	19813.0
19875	4	7.161967	5.9305997E8	3.4892366	19858.99321705336	19742.68533032071	19869.147621865126	19742.68533032071
19876	1	6.4668617	1.57288992E8	1.19254	19881.502666666664	19802.0	19882.258	19802.0
19876	5	7.179656	8.0877101E8	2.7198029	19869.72668370847	19756.401559897673	19870.910838626856	19756.401559897673
19876	1	6.585698	1.33615E8	2.11627	19826.54233333333	19756.0	19853.899666666668	19756.0
19879	1	6.6804085	1.34899008E8	2.90725	19914.908333333333	19818.0	19914.097333333335	19818.0
19879	1	6.6751533	1.34906E8	2.85481	19911.160333333333	19816.0	19910.427333333333	19816.0
19880	1	6.5200157	1.26049E8	1.78798	19883.49916666667	19809.0	19877.985	19809.0
19880	1	6.552239	1.27642E8	1.97353	19874.46083333333	19710.0	19877.400833333333	19710.0
19885	9	7.4343815	1.31447898E9	4.033643	19816.21383686381	19664.24036690516	19814.313889895082	19658.581530781397
19885	2	7.008497	3.47692992E8	3.5029087	19915.7271945078	19040.0	19667.77163201445	19040.0
19885	1	6.9277263	2.21984E8	4.15094	19478.735	18441.0	19370.135	18441.0
19887	1	6.5571585	1.13799E8	2.25153	19860.0612	19770.0	19884.758800000003	19770.0
19889	5	7.375777	7.7176998E8	5.611199	19421.98823064946	18486.78840328077	19350.183158900967	18486.78840328077
19889	1	6.2588205	1.39102E8	0.657319	18799.531666666666	17704.0	19478.25	17704.0
19889	5	7.3472347	7.4718502E8	5.251735	19651.319914296102	19067.79378601016	19583.64551231474	19067.79378601016
19889	12	7.712978	1.82792896E9	7.592522	19880.35508453647	19564.0	19897.58969474881	19564.0
19890	1	6.7572637	1.58843008E8	3.21963	20425.605	19889.0	20705.713333333333	19889.0
19890	1	6.7679977	1.49658E8	3.5463	20283.033333333336	19889.0	20349.26111111111	19889.0
19892	3	7.0980005	4.21096992E8	3.940009	19487.002447266703	18173.666048440147	19422.883133031108	18173.666048440147
19898	1	6.477351	1.5729E8	1.23653	19895.435333333327	19813.0	19895.949333333334	19813.0
19900	4	7.110966	5.35995008E8	3.2371857	19863.906188218174	19756.0	19879.011387320777	19756.0
19900	2	6.9217215	2.86043008E8	3.1552215	19861.174046910197	19756.0	19879.855116395087	19756.0
19901	1	6.499386	1.5729E8	1.33431	19893.954	19805.0	19896.970666666668	19805.0
19903	8	7.3640447	1.02650899E9	4.0511937	19905.71618558863	19743.668430573915	19969.675636005915	19743.668430573915
19903	3	6.9334793	4.63736992E8	2.02687	19891.905829839976	19722.999999999996	19976.837410703698	19723.0
19906	1	6.4725814	1.57288E8	1.21634	19886.089333333337	19805.0	19905.605333333333	19805.0
19909	1	6.575854	1.43026E8	1.91093	19922.697666666663	19859.0	19922.906666666666	19859.0
19913	1	6.689458	1.70679008E8	2.37075	19484.25	18694.0	19861.883333333335	18694.0
19916	1	6.331825	1.42451008E8	0.825944	19722.944	18897.0	19848.77	18897.0
19919	1	6.58464	1.33615E8	2.10855	19946.284999999996	19876.0	19946.542333333335	19876.0
19921	3	6.9844503	4.37324E8	2.5630126	19916.521558667984	19809.72936769992	19919.535366478856	19809.72936769992
19922	2	6.6082406	2.55546E8	1.1961085	19915.34412578244	19867.49978868775	19917.284051494444	19867.49978868775
19924	1	6.624528	1.39508992E8	2.31776	19887.586666666666	19115.0	19962.423333333332	19115.0
19925	1	6.5486565	1.36004992E8	1.8294	19862.98	19802.0	19875.549666666666	19802.0
19926	1	6.5470676	1.34128E8	1.84485	19933.97	19565.0	19953.68	19565.0
19929	1	6.2235317	1.39102E8	0.581893	20858.821666666663	19889.0	20984.531666666666	19889.0
19930	2	6.9080763	2.72008E8	3.1652732	19907.509107381647	19802.0	19919.81156847593	19802.0
19930	1	6.5120173	1.38608992E8	1.58166	19936.83	19146.0	19867.6	19146.0
19931	1	6.4725404	1.26294E8	1.51463	19922.109583333335	19859.0	19927.668333333335	19859.0
19931	1	6.136553	1.33572E8	0.448738	19836.896666666664	19089.0	19894.923333333332	19089.0
19940	6	7.011962	8.9630298E8	1.3752038	19561.042176908926	18185.838354886684	19498.897917570284	18185.838354886684
19941	5	7.212566	7.4991501E8	3.2863653	19985.473002297593	19328.19994399365	19841.327659062692	19328.19994399365
19942	1	6.500698	1.57276E8	1.34049	19917.365999999998	19828.0	19915.908	19828.0
19943	2	6.7045636	2.58731008E8	1.6476916	19906.306740040814	19768.999107180818	19938.122298655104	19768.999107180818
19944	1	6.5148973	1.26292E8	1.75327	19932.052916666664	19859.0	19922.712916666664	19859.0
19946	1	6.484627	1.48080992E8	1.34685	19785.475000000002	19561.0	19786.096666666668	19561.0
19948	10	7.5241466	1.42937395E9	5.057694	19897.614962222804	19100.568392822395	19905.68985114063	19053.674870257888
19948	3	7.2041373	4.59745984E8	5.2067547	19873.189385795635	19699.630900540735	19888.552605661964	19699.630900540735
19948	2	6.7487054	2.41579008E8	2.0553129	19946.203526909205	19863.991009152287	19939.814186041007	19863.991009152287
19948	3	7.243564	4.08833984E8	6.7093105	20152.862146822426	18811.0	20140.163616421334	18811.0
19948	1	6.3357577	1.46939008E8	0.811668	19501.585	18487.0	19597.135	18487.0
19948	1	6.510834	2.10963008E8	1.03496	20070.955555555553	18921.0	19843.382222222222	18921.0
19948	1	6.5077505	1.3862E8	1.5584	19794.199999999997	19015.0	19873.505	19015.0
19948	2	7.1162424	2.88552E8	6.123763	20035.752609706396	18811.0	20278.66502886135	18811.0
19956	7	7.221627	1.07107802E9	2.374096	19866.861012611203	19560.751905114965	19820.56737802424	19552.997921719987
19956	1	6.6938953	1.4858E8	2.76542	19661.26888888889	19354.0	19820.124444444446	19354.0
19956	3	7.071079	4.45087008E8	3.3966594	19943.331896941498	19264.0	20001.016050435082	19264.0
19956	6	7.3563256	9.0295898E8	4.4843454	19874.95272252856	19688.10499369296	19848.239966873265	19688.10499369296
19956	6	7.2974105	8.7222899E8	3.7875957	19810.63315895185	19587.833415307217	19795.183100519407	19587.833415307217
19956	1	6.5046287	1.26049E8	1.69544	19950.643333333333	19880.0	19954.49916666667	19880.0
19957	1	6.716217	1.34588E8	3.2976	19953.920000000002	19844.0	19950.389333333333	19844.0
19958	2	6.8781147	2.83200992E8	2.7412965	19969.220691895214	19854.999999999996	19940.121609526745	19855.0
19958	1	6.5770164	1.72847008E8	1.5876	19960.3	19828.0	19960.886666666665	19828.0
19958	3	7.028689	5.12377984E8	2.5487187	19960.39322730159	19748.0	19955.882417342928	19748.0
19958	7	7.195029	1.01907802E9	2.2762198	19881.822753165117	19426.578802603923	19862.721456310508	19426.578802603923
19958	1	6.7418385	1.66766E8	2.90756	19822.18666666667	18853.0	19833.11	18853.0
19958	1	6.230739	1.57615008E8	0.52649	19799.48333333333	18922.0	19794.491666666665	18922.0
19958	3	6.53676	4.44696E8	0.5369765	19750.0024775652	18855.041628438306	19658.525623804428	18855.041628438303
19958	1	6.3527713	1.26393E8	1.00072	19163.720000000005	18163.0	19486.2	18163.0
19958	2	6.8089566	2.70672E8	2.25876	19666.840000000004	18161.0	19460.926666666666	18161.0
19958	4	7.229168	6.5088E8	4.0098677	19894.292206484555	18557.669670292526	19816.712974137576	18557.669670292526
19962	1	6.188961	1.56635008E8	0.458597	19894.328333333335	19130.0	20029.105	19130.0
19962	1	6.3726244	1.59662E8	0.848426	19974.426000000003	19126.0	19966.819	19126.0
19963	1	6.6502466	1.39512E8	2.53301	20092.336666666666	19248.0	20029.036666666667	19248.0
19963	1	6.7101107	1.72947008E8	2.51265	19998.55	19161.0	19978.14	19161.0
19963	1	6.696874	1.76119008E8	2.35713	19966.71	19181.0	19983.103333333333	19181.0
19969	2	6.653224	3.14564992E8	1.1350225	19948.168311333644	19872.500144644193	19951.801819617565	19872.500144644193
19969	3	6.8337216	3.82100992E8	1.7429426	19967.87070831848	19898.153006665776	19966.294468005053	19898.153006665776
19973	1	6.2223325	1.43546E8	0.561547	19768.933750000004	19067.0	19956.91	19067.0
19975	1	6.551241	1.13799E8	2.20598	19975.2392	19887.0	19977.0612	19887.0
19975	1	6.5483003	1.36004992E8	1.82715	19985.905	19925.0	19985.98	19925.0
19975	1	6.225343	1.57624992E8	0.516736	19991.226666666666	19130.0	20073.08	19130.0
19977	1	6.723897	1.48584992E8	3.06725	19694.805555555555	19354.0	19897.006666666668	19354.0
19989	1	6.7370634	1.43268992E8	3.32906	19985.968666666668	19875.0	19984.216333333334	19875.0
19989	1	6.347308	1.4493E8	0.856412	20097.411999999997	19241.0	19965.805	19241.0
19990	1	6.4625425	1.26294E8	1.46322	19991.9675	19931.0	19994.109583333335	19931.0
19994	2	6.707578	3.14577984E8	1.3693606	19994.79068659601	19903.499984105692	19988.52167577305	19903.499984105692
19997	1	6.49012	1.57288E8	1.2923	19961.153333333335	19875.0	19949.752	19875.0
20000	1	6.537856	1.26292E8	1.89796	20023.081666666665	19944.0	20017.052916666667	19944.0
20000	1	6.3157177	1.43556992E8	0.77523	20036.037500000002	19067.0	19954.45375	19067.0
20000	2	6.500957	3.47825984E8	0.6066694	19994.767718040057	18983.651998413003	19736.0684004646	18983.651998413
20000	1	6.6557436	1.48202E8	2.43019	19487.688461538462	18553.0	19870.257692307692	18553.0
20000	2	6.5366817	2.76737984E8	0.862645	20001.145	19138.5	19964.613	19138.5
20003	1	6.456017	1.5729E8	1.14869	19974.57933333333	19898.0	19980.435333333335	19898.0
20009	3	7.131832	4.49791008E8	4.145873	20013.195770704617	19875.0	19993.566713085263	19875.0
20009	3	6.717465	4.27360992E8	1.0429921	20009.144627119214	19220.0	20182.850467146043	19220.0
20009	1	6.84284	1.44291008E8	4.76321	20184.642	19232.0	20179.068	19232.0
20013	1	6.5456176	1.35096E8	1.82248	19945.749333333333	19885.0	19991.724	19885.0
20014	1	6.6009727	1.26049E8	2.36482	20019.534166666668	19921.0	20008.4125	19921.0
20017	1	6.562687	1.27633E8	2.04619	20025.51583333334	19855.0	20016.833333333332	19855.0
20017	2	6.7394958	2.53356992E8	1.8984091	19988.20075909027	19830.0	20011.275463137652	19830.0
20017	3	7.0450754	4.29068992E8	3.2208085	20010.36034789898	19903.00006292694	19994.348359757987	19903.00006292694
20020	1	6.5459256	1.57288992E8	1.567	19958.466666666667	19854.0	19988.224666666665	19854.0
20020	4	6.991559	5.6602502E8	2.029466	19973.380345041915	19854.0	19977.338354692292	19854.0
20023	3	6.8124876	3.83312992E8	1.6145686	20026.582963921388	19962.000219142057	20020.126550309535	19962.000219142057
20026	1	6.499644	1.26049E8	1.6665	20025.437500000004	19956.0	20026.643333333333	19956.0
20029	5	7.297858	7.5200102E8	4.3999496	19935.683800803163	19446.800493616363	19824.390789897	19446.800493616363
20029	6	7.3668656	8.3136602E8	5.051085	19994.84748255481	19153.0	19841.25072213281	19153.0
20029	15	7.5752087	2.22606003E9	3.8739598	20018.692434741577	19857.27743906274	20005.19703993603	19857.27743906274
20031	1	6.6876183	1.72848E8	2.32617	20033.8475	19840.0	20025.1575	19840.0
20032	1	6.5085483	1.5729E8	1.37721	19945.814000000002	19854.0	20008.802	19854.0
20032	1	6.577926	1.34129E8	2.05232	20133.464	19723.0	20097.952	19723.0
20035	1	6.4489574	1.57276E8	1.12112	20016.741333333335	19942.0	20031.366	19942.0
20036	1	6.553382	1.13812E8	2.2221	20036.884	19948.0	20039.8128	19948.0
20040	6	7.2769227	8.3655699E8	3.6793158	20026.64315435006	19889.844247619585	20009.194035070832	19890.830782600588
20040	1	6.691669	1.72932E8	2.3578	20081.933333333338	19296.0	20047.886666666665	19296.0
20040	2	6.4987245	2.93904E8	0.712459	20036.573750000003	19146.0	19920.635	19146.0
20040	2	6.739027	3.43608992E8	1.397509	19929.508937251354	18532.0	19963.070067722325	18532.0
20040	2	6.6848855	3.27595008E8	1.2158216	19963.04696573513	19152.499244493963	20008.43314507242	19152.499244493963
20040	2	6.9113555	3.33876992E8	2.6081061	20045.36872495959	19176.000026956033	20039.54372157012	19176.000026956033
20042	1	6.479349	1.57288992E8	1.2451	20052.006666666668	19969.0	20040.636	19969.0
20044	7	7.303081	9.3983501E8	3.584664	20017.877148921885	19898.388344762643	19996.367456294993	19898.388344762643
20044	2	6.947834	2.87536992E8	3.4350762	19898.76905168726	19040.0	19751.644660165475	19040.0
20050	1	6.573513	1.27642E8	2.124	20056.999999999996	19880.0	20044.460833333334	19880.0
20052	1	6.4640284	1.26294E8	1.47075	20051.28125	19990.0	20050.9675	19990.0
20054	1	6.4339123	1.57276E8	1.06435	20039.956666666665	19969.0	20048.700666666668	19969.0
20055	2	6.8430552	3.21292E8	2.14073	19963.146000000004	19535.0	19946.791	19535.0
20056	2	6.8084025	2.83200992E8	2.1547034	20047.779307942943	19957.999999999996	20072.220691895214	19958.0
20061	1	6.5845356	1.48368E8	1.8982	19921.64	19542.0	19973.864	19542.0
20061	4	7.240255	5.3960397E8	5.0255737	20039.01920320828	19871.50008339449	20000.493465141102	19871.50008339449
20063	10	7.5830564	1.48061018E9	5.984429	19999.293985926728	19823.281368722168	19972.79351493379	19823.281368722168
20066	1	6.5412602	1.13799E8	2.13123	20060.2492	19975.0	20063.2392	19975.0
20069	7	7.3392205	1.04425402E9	3.6551354	20049.088584410027	19906.570702599485	20063.6655050503	19903.816933428076
20071	1	6.6536784	1.61124992E8	2.21939	19810.59888888889	19564.0	19869.72111111111	19564.0
20075	2	6.6873865	3.14577984E8	1.2771146	20085.140993063724	20000.00001907317	20081.366321972084	20000.00001907317
20075	2	6.784948	2.96718016E8	1.8965154	20024.80293224543	19645.49985171105	20039.348601891357	19645.49985171105
20077	1	6.2089443	1.29367E8	0.594938	19918.6725	19175.0	20142.25625	19175.0
20077	1	6.6412683	1.58783008E8	2.15763	20022.85769230769	19193.0	20041.169230769232	19193.0
20078	2	6.73142	2.58731008E8	1.8078411	20093.653426760484	19943.0	20080.307632859996	19943.0
20080	1	6.7482944	1.58847008E8	3.12134	19874.22333333333	19354.0	19999.856666666667	19354.0
20084	5	7.0843287	6.3518899E8	2.491547	20064.089504451746	19964.42762232973	20071.434160743338	19964.42762232973
20084	1	6.563989	1.27642E8	2.05527	20026.2725	19855.0	20081.215833333332	19855.0
20084	1	6.560145	1.26677E8	2.04361	20000.30083333333	19830.0	20040.27666666667	19830.0
20085	1	6.494267	1.26292E8	1.63269	20068.02875	20000.0	20079.081666666665	20000.0
20087	1	6.4446287	1.57288E8	1.1044	20067.626666666667	19994.0	20079.656	19994.0
20087	1	6.243119	1.29358E8	0.66952	20011.9	19175.0	20114.96875	19175.0
20088	1	6.519874	1.5729E8	1.43215	20089.476666666666	19994.0	20090.925333333333	19994.0
20089	3	7.0594125	4.08012992E8	3.558963	20063.632172010042	19945.00007352707	20035.641072234626	19945.00007352707
20090	1	6.564648	1.72847008E8	1.52121	20084.7675	19958.0	20090.3	19958.0
20091	1	6.556382	1.38683008E8	1.84259	19871.09833333333	19564.0	20266.73	19564.0
20091	2	6.8309407	3.10192E8	2.1264706	19894.768403182545	19658.493906999534	19995.013376618354	19658.493906999534
20093	1	6.7097054	1.49988E8	2.89321	19911.642	19333.0	20048.474	19333.0
20093	2	6.95189	2.91211008E8	3.4395864	19598.834525124395	18223.0	19932.904465174735	18223.0
20093	18	7.910675	2.63053107E9	10.443547	20039.812469960016	19717.49977810559	20008.99813097979	19721.062596487172
20093	1	6.7208595	1.27276E8	3.54341	19805.201428571425	19299.0	20170.215714285714	19299.0
20093	4	6.8175516	5.6839002E8	1.1080505	20155.435481488672	18627.0	19749.940313605097	18627.0
20093	1	6.7856073	1.44282E8	3.90911	20635.822000000004	19854.0	20720.02	19854.0
20095	8	7.5881386	1.24593894E9	7.2375255	19851.866452924274	18563.342791588453	19555.210536572245	18511.687774441605
20096	1	6.677595	1.52326E8	2.54975	20062.239583333336	19956.0	20136.68666666667	19956.0
20099	1	6.4912424	1.27767E8	1.59707	20086.8828	20023.0	20100.501599999996	20023.0
20101	1	6.4844694	1.48080992E8	1.34612	20170.353333333336	19946.0	20170.475	19946.0
20101	1	6.658591	1.55096992E8	2.3451	20013.566666666666	19753.0	20174.166666666668	19753.0
20101	1	6.5447273	1.26049E8	1.94729	20107.13708333333	20026.0	20095.4375	20026.0
20101	1	6.2706184	1.43546E8	0.663461	20032.32625	19203.0	20045.66125	19203.0
20110	1	6.5785317	1.26049E8	2.18845	20105.18541666667	20014.0	20112.534166666668	20014.0
20110	1	6.45776	1.8542E8	0.980307	20154.061400000002	19958.0	20145.5336	19958.0
20111	1	6.784576	1.43268992E8	3.92275	20119.758333333335	19989.0	20099.968666666668	19989.0
20112	1	6.506044	1.57276E8	1.36547	20126.031333333332	20035.0	20109.74133333333	20035.0
20112	1	6.5592484	1.56582E8	1.6482	19999.1	19175.0	20091.41	19175.0
20112	3	7.0497813	4.45087008E8	3.1557739	19987.816856556132	19356.662086288747	19986.027990217644	19356.662086288747
20113	1	6.5223293	1.26294E8	1.79883	20126.951249999995	20052.0	20113.28125	20052.0
20131	1	6.550751	1.13812E8	2.202	20124.08	20036.0	20124.884	20036.0
20131	1	6.8164473	2.01123008E8	3.11952	20099.96	19840.0	20089.201666666668	19840.0
20136	1	6.44023	1.57288992E8	1.08774	20114.515999999996	20042.0	20125.006666666668	20042.0
20137	1	6.4821954	1.56712E8	1.26203	20096.225555555557	19956.0	20138.183333333334	19956.0
20139	1	6.576013	1.43026E8	1.91198	20080.73266666667	20017.0	20113.887	20017.0
20143	3	7.102218	4.49791008E8	3.7427852	20133.75950517018	20009.0	20147.195770704617	20009.0
20143	1	6.385361	1.27779E8	1.1078	20128.311999999998	20084.0	20135.5172	20084.0
20144	1	6.5862765	1.33615E8	2.1205	20114.68333333333	20044.0	20157.769	20044.0
20144	2	6.9140916	2.86043008E8	3.0731578	20119.43859133184	20017.0	20129.597092222728	20017.0
20146	1	6.485146	1.57288992E8	1.27028	20104.68533333333	20020.0	20124.466666666667	20020.0
20147	3	7.0005136	5.12377984E8	2.3123772	20150.698107816235	19958.0	20170.39322730159	19958.0
20147	1	6.4339337	1.35336E8	1.23699	20668.66	19844.0	20667.086666666666	19844.0
20151	2	6.7822986	3.14566016E8	1.7726167	20161.17395970745	20042.999510436603	20124.385307905704	20042.999510436603
20151	1	6.443561	1.27767E8	1.35457	20138.1828	20084.0	20146.209200000005	20084.0
20157	8	7.358276	1.13929306E9	3.5781407	20178.08919432417	20029.0	20198.270006915474	20029.0
20159	1	6.648961	1.39508E8	2.52186	20136.62	19296.0	20192.343333333334	19296.0
20161	2	6.6459904	3.14577984E8	1.1069708	20148.798050991063	20075.0	20160.140973990554	20075.0
20162	3	6.9731207	4.32807008E8	2.4903777	20143.765736785295	20040.0	20167.94774052484	20040.0
20162	7	7.2610574	9.4131597E8	3.095488	20150.77088914031	20047.587955585583	20164.26011360478	20047.587955585583
20164	1	6.7346296	1.34588E8	3.51412	20157.137333333332	20040.0	20126.390666666666	20040.0
20164	5	7.064836	6.5105901E8	2.2725453	20165.236875662304	20071.989083935434	20151.49810862326	20071.811837329642
20165	3	7.1113114	4.56984E8	3.8014107	20161.058167468662	20002.666053953748	20198.893908250433	20002.666053953748
20168	1	6.4355536	1.57288E8	1.07032	20158.35466666667	20087.0	20160.626666666667	20087.0
20172	1	6.583961	1.48644E8	1.89092	19998.10222222222	19788.0	20046.745555555557	19788.0
20172	4	7.1095347	5.8759302E8	2.938355	20151.43146170833	20029.0	20170.452002402882	20029.0
20176	1	6.642787	1.4808E8	2.32575	20178.625	19791.0	20177.273333333334	19791.0
20183	4	6.905256	5.5232102E8	1.5437293	20217.142646812114	19976.57606280551	20205.351616453714	19822.325653016997
20183	1	6.5611415	1.56584E8	1.65899	20536.495000000003	19707.0	20379.455	19707.0
20183	1	6.174754	1.50656992E8	0.453963	19819.926	18912.0	20147.804	18912.0
20183	5	7.0927353	7.1139699E8	2.2901814	20141.638331086582	20006.921777853997	20132.572266558534	20006.921777853997
20184	2	6.669791	2.52343008E8	1.4982167	20169.431525019187	20107.00582540431	20185.046989155966	20107.00582540431
20184	1	6.3032436	1.79912E8	0.592494	17856.49	16869.0	18747.15	16869.0
20184	2	6.519487	2.52786E8	0.889931	20064.931	19175.0	19988.04	19175.0
20186	2	6.8016057	2.53356992E8	2.3526325	20213.052713927384	20017.0	20175.20075909027	20017.0
20189	1	6.540222	1.27633E8	1.89343	20174.78583333333	20017.0	20187.515833333335	20017.0
20191	1	6.532065	1.5729E8	1.49374	20187.58266666666	20088.0	20183.476666666666	20088.0
20195	1	6.5042024	1.57288992E8	1.3567	20236.446666666663	20146.0	20230.685333333335	20146.0
20196	2	6.745715	2.54334E8	1.9321785	20190.929112132864	20113.64197079431	20185.738011559602	20113.64197079431
20202	1	6.6394553	1.56712E8	2.1725	20197.38888888889	19956.0	20231.316666666666	19956.0
20204	1	6.581007	1.26049E8	2.20724	20201.968333333338	20110.0	20201.185416666667	20110.0
20204	1	6.4433427	1.27767E8	1.35355	20205.141999999996	20151.0	20205.1828	20151.0
20204	1	6.4571066	1.2936E8	1.40197	20194.830833333337	20078.0	20206.854166666668	20078.0
20204	1	6.5395722	1.8543E8	1.30034	20218.068	19958.0	20192.566	19958.0
20204	1	6.54875	1.36004992E8	1.82999	20149.999666666667	20089.0	20192.765666666666	20089.0
20204	1	6.2488666	1.28266E8	0.688759	20254.94875	19394.0	20208.66875	19394.0
20204	1	6.2170086	1.35840992E8	0.582587	20145.978333333333	19175.0	20165.898333333334	19175.0
20204	1	6.624494	1.48212992E8	2.18139	20232.996153846154	19394.0	20232.007692307692	19394.0
20204	2	6.557141	2.76724992E8	0.9258526	20079.351572843076	19153.498989971995	19974.65889432469	19153.498989971995
20204	2	6.675496	3.15047008E8	1.2239052	19839.905234012705	18616.0	19906.630019044776	18616.0
20205	1	6.67359	1.34906E8	2.83944	20155.648	20061.0	20193.199	20061.0
20206	3	6.9348702	4.70124992E8	2.0089574	20239.552239936187	20016.334745014625	20255.981826504772	20016.334745014625
20207	1	6.215252	1.36275008E8	0.577219	19433.031666666666	18471.0	19438.075	18471.0
20209	1	6.417585	1.5729E8	1.0059	20228.06	20161.0	20227.089533333332	20161.0
20210	2	7.019062	2.99975008E8	4.2110114	20175.202256461373	19333.0	20171.97164651054	19333.0
20211	1	6.5767436	1.43026E8	1.91681	20202.893666666667	20139.0	20202.732666666667	20139.0
20215	1	6.4162617	1.57288992E8	1.00132	20202.754666666664	20136.0	20208.516	20136.0
20218	2	6.8636127	3.45695008E8	2.1360168	20238.501309383995	20060.499914664662	20220.807511686602	20060.499914664662
20218	1	6.612624	1.73076992E8	1.79298	20198.595999999998	19840.0	20190.042	19840.0
20223	3	7.014386	4.06907008E8	3.0546615	20181.539405430067	20079.71735802038	20213.13412564378	20079.71735802038
20226	2	6.7137637	2.41579008E8	1.8216496	20221.319118259453	20148.45313541326	20224.291400457823	20148.45313541326
20226	1	6.232364	1.56655008E8	0.532698	20017.83	19130.0	20111.273333333334	19130.0
20231	1	6.5510836	1.27642E8	1.96567	20213.805833333332	20050.0	20227.0	20050.0
20231	2	6.3938694	2.64100992E8	0.55196655	20034.930688410874	19114.98649001708	20043.89709475415	19114.986490017076
20232	1	6.503861	1.57288E8	1.35511	20251.340666666667	20161.0	20242.506666666668	20161.0
20236	1	6.7681074	1.55098E8	3.42321	20133.356666666667	19753.0	20385.942222222224	19753.0
20240	1	6.450008	1.57288E8	1.12511	20243.007333333335	20168.0	20239.354666666666	20168.0
20241	2	6.9385085	3.63379008E8	2.631974	20254.99350271342	19597.0	20387.682957029712	19597.0
20242	1	6.5847597	1.33615E8	2.10942	20214.314	20144.0	20214.683333333334	20144.0
20244	2	6.6867676	2.52586E8	1.5871595	20240.131723716542	20174.00007918095	20236.40605541281	20174.00007918095
20244	1	6.5388827	1.29371E8	1.85937	20232.947500000002	20078.0	20250.450833333332	20078.0
20244	1	6.4190865	1.28383E8	1.2388	20205.760000000002	19958.0	20352.8	19958.0
20244	2	6.6140733	3.06590016E8	1.0172565	20123.7565	19106.5	20145.242	19106.5
20247	1	6.793274	1.63246E8	3.5477	20211.256666666664	20093.0	20222.751333333334	20093.0
20249	1	6.408655	1.27779E8	1.20061	20244.024400000002	20196.0	20248.1708	20196.0
20251	1	6.5557055	1.13799E8	2.24026	20253.6104	20164.0	20249.562800000003	20164.0
20251	1	6.3910213	1.53295008E8	0.941635	20764.635	19823.0	20570.4	19823.0
20253	1	6.489143	1.26049E8	1.60714	20250.96416666667	20184.0	20254.725416666668	20184.0
20254	1	6.5490975	1.36004992E8	1.83219	20265.073	20204.0	20264.999666666667	20204.0
20256	1	6.7575426	1.43268992E8	3.57306	20230.102	20111.0	20241.758333333335	20111.0
20258	1	6.431965	1.27767E8	1.30139	20256.0556	20204.0	20258.142	20204.0
20258	1	6.6153026	1.27642E8	2.4538	20288.483333333334	20084.0	20255.2725	20084.0
20258	2	6.915529	3.67355008E8	2.4048398	20335.967974553223	19855.0	20261.179994680893	19855.0
20264	6	7.396582	9.5308102E8	4.882274	20346.050370863897	19532.338011144908	20444.0157681771	19532.338011144908
20264	5	7.398872	7.4398099E8	6.3041253	20217.392590527623	19516.934220094332	20041.72259537542	19516.934220094332
20264	5	7.1935124	7.9302099E8	2.9097974	20203.2289566076	20081.98740008146	20226.894403613416	20081.98740008146
20264	13	7.7180877	1.98025203E9	7.1332874	20212.605577448183	19915.385277227342	20221.003074606793	19915.385277227342
20265	5	7.2357907	7.1050803E8	3.7583363	20248.947219878497	20111.829366235932	20246.784233687024	20116.161546386527
20265	3	7.010615	4.86483008E8	2.5219314	20111.30123581571	19270.6574494895	20104.231481737286	19270.6574494895
20265	1	6.27196	1.46952E8	0.651093	19959.866250000006	19146.0	20089.365	19146.0
20266	1	6.430247	1.57276E8	1.05096	20221.064000000002	20151.0	20251.589333333333	20151.0
20267	10	7.561595	1.48061018E9	5.556876	20251.594591747573	20088.157050248607	20254.2852557442	20088.157050248607
20271	3	7.0398946	4.29068992E8	3.1636844	20271.789950300925	20166.333801789457	20255.92381539799	20166.333801789457
20275	15	7.6013594	2.05903603E9	4.5841002	20221.388992760145	20038.02498499298	20189.250176823138	20038.02498499298
20275	4	7.150383	5.9041402E8	3.367414	20222.45251455899	19941.834677023242	20111.039813548912	19941.834677023242
20275	2	6.9777656	3.45424E8	3.1708434	20013.71081759663	19221.0	19809.96562908194	19221.0
20275	7	7.264774	1.01021197E9	2.9216437	20089.670298553814	19425.474329880944	19986.05623938787	19412.50402291796
20275	2	6.5669994	2.84920992E8	0.93036467	20186.36467626114	19256.0	20118.15084888092	19256.0
20277	1	6.4789653	1.57288992E8	1.24345	20297.896666666667	20215.0	20281.754666666668	20215.0
20282	3	7.1598735	4.49791008E8	4.567497	20295.24988791683	20143.0	20267.75950517018	20143.0
20282	1	6.6171646	1.26049E8	2.50084	20266.201666666664	20162.0	20277.331666666665	20162.0
20282	1	6.5936255	1.56920992E8	1.85198	20241.165833333336	20164.0	20279.25	20164.0
20285	1	6.6500735	1.59836992E8	2.20959	19627.530000000002	18891.0	20027.956666666665	18891.0
