evTimes	evNumElems	evMags	evAreas	evSlips	evYearPred1	aveLastEvTime1	evYearPred2	aveLastEvTime2
318	2	5.51824	8.543888E7	0.08292115	313.43884	311.0	316.64444	311.0
318	2	5.62696	8.5439632E7	0.12071042	286.03552	280.0	338.25604	280.0
320	1	5.68008	4.2719856E7	0.29003555	288.53046	280.0	368.24924	280.0
320	1	5.63746	1.3526776E8	0.07906141	318.5307	279.0	327.01337	279.0
320	1	5.64951	4.272138E7	0.26096347	187.04817	174.0	332.32935	174.0
321	2	5.55562	1.42399232E8	0.05660812	254.86937	236.0	262.235	236.0
321	2	5.58311	8.5441896E7	0.10374356	194.74872	174.0	402.06598	174.0
326	2	5.65252	8.544272E7	0.13184485	104.96121	72.0	253.33817	72.0
329	2	5.85087	1.06795408E8	0.20927387	NaN	NaN	NaN	NaN
329	1	5.54594	5.3391152E7	0.14601547	NaN	NaN	NaN	NaN
331	1	5.60272	4.2721392E7	0.22202437	282.5061	227.0	295.45096	227.0
331	2	5.88717	8.5440016E7	0.296522	321.3603	279.0	466.21808	279.0
332	1	5.87024	6.407336E7	0.372944	344.31467	220.0	317.9017	220.0
333	12	6.4411	5.12644704E8	0.33481416	325.21686	313.39993	Infinity	313.33328
333	2	5.60649	2.70566848E8	0.03551625	252.75813	235.0	261.5803	235.0
336	5	6.19946	3.73815616E8	0.199297	NaN	NaN	NaN	NaN
337	1	5.5173	4.2721188E7	0.16529675	113.32419	72.0	253.33817	72.0
337	1	5.63586	4.2721728E7	0.24894881	186.44743	174.0	332.32935	174.0
339	6	5.51451	3.203856E8	0.021829832	212.87222	208.50626	220.28658	208.50626
341	2	6.07086	1.99378528E8	0.23965502	NaN	NaN	NaN	NaN
342	2	5.6135	8.5439632E7	0.11522577	323.7613	318.0	324.03552	318.0
345	1	5.78466	4.2720228E7	0.41621596	300.8108	280.0	338.25604	280.0
345	7	5.73609	3.7378544E8	0.040222682	338.4728	330.42825	336.87378	330.42825
345	2	5.5166	1.06790312E8	0.06596647	164.98883	143.0	164.12144	143.0
345	1	5.77394	4.6279844E7	0.37023705	NaN	NaN	NaN	NaN
345	2	5.62321	9.2557696E7	0.10999204	181.99681	138.0	350.37418	138.0
345	31	7.2314	1.3243753E9	1.9864153	342.15005	224.8569	352.81537	222.32233
348	2	5.59513	8.5439632E7	0.10814326	347.40717	342.0	347.7613	342.0
351	1	5.73375	5.3398156E7	0.2792969	NaN	NaN	NaN	NaN
351	1	5.57066	9.968E7	0.085180245	NaN	NaN	NaN	NaN
351	4	6.17851	1.85118048E8	0.37436077	NaN	NaN	NaN	NaN
356	1	5.77365	4.2719808E7	0.4006993	299.03497	279.0	406.89197	279.0
356	1	5.66862	5.3410712E7	0.22297657	254.16277	217.0	329.4697	217.0
360	13	6.57722	7.369703E8	0.37269497	266.2229	241.37656	295.68018	241.37656
360	6	5.72699	3.204E8	0.04547396	281.0948	272.0	279.76154	272.0
360	3	5.99206	1.28159928E8	0.28399047	319.57007	279.0	466.21808	279.0
362	12	6.24104	5.12644704E8	0.16777267	338.92136	333.0	Infinity	333.0
364	1	5.76806	5.3392712E7	0.31446016	331.41003	279.0	373.74127	279.0
368	3	5.89783	1.60199472E8	0.16407686	NaN	NaN	NaN	NaN
369	2	5.76994	8.5439424E7	0.19779257	289.88962	280.0	338.25604	280.0
369	2	5.54103	8.5439632E7	0.08971251	352.48563	348.0	353.40717	348.0
375	6	5.56662	3.203856E8	0.026135258	350.22705	345.0	353.04453	345.0
375	2	5.72604	1.99335136E8	0.07285309	278.28436	254.0	279.50974	254.0
375	1	5.64659	4.6280392E7	0.23848063	249.39226	154.0	257.36353	154.0
375	2	5.60301	9.255988E7	0.10257756	309.57755	207.0	344.0317	207.0
378	2	5.6062	1.13913264E8	0.08427371	295.85474	279.0	437.90692	279.0
380	12	6.38498	5.12644704E8	0.27582178	371.73483	362.0	Infinity	362.0
380	1	5.87724	4.2719868E7	0.57306254	296.85477	280.0	368.24924	280.0
380	10	6.00488	5.3400736E8	0.07124228	339.04773	324.7993	333.36075	324.7993
380	1	5.53565	6.051944E7	0.12432044	309.32043	185.0	313.18277	185.0
380	2	5.56873	8.5441896E7	0.09871441	340.7429	321.0	341.74872	321.0
384	3	5.79125	1.38836848E8	0.13101767	NaN	NaN	NaN	NaN
384	1	5.51369	6.0519424E7	0.11523854	330.23856	215.0	334.76587	215.0
386	5	6.24804	2.1359928E8	0.4125025	384.82507	364.19995	374.11224	364.19995
386	1	5.77117	6.4079152E7	0.26484874	NaN	NaN	NaN	NaN
386	1	5.78462	9.970268E7	0.17831376	400.43793	341.0	420.885	341.0
389	1	5.51462	5.340012E7	0.1310218	250.0218	119.0	278.35107	119.0
391	12	6.49772	6.4080736E8	0.32570708	420.97504	355.83362	379.7122	355.83362
391	2	5.59679	1.06800152E8	0.087010145	NaN	NaN	NaN	NaN
391	4	6.26865	1.85115168E8	0.5111038	NaN	NaN	NaN	NaN
391	6	6.44878	3.63116832E8	0.48539823	751.8982	266.49997	397.11453	266.49997
393	2	5.68223	1.42399232E8	0.08765917	350.21973	321.0	339.8694	321.0
396	1	5.76332	4.2719808E7	0.38664803	375.3324	356.0	376.03497	356.0
399	2	5.73106	9.2560328E7	0.15963809	216.03174	83.0	217.51198	83.0
402	8	6.09664	3.4176032E8	0.15282992	384.495	380.0	388.1124	380.0
402	1	5.6055	6.4080396E7	0.14944534	259.963	250.0	263.50546	250.0
402	5	6.32563	2.13605024E8	0.53926367	364.25262	256.3999	401.13675	256.3999
403	3	6.07801	1.92218832E8	0.2547907	251.98604	235.0	282.66174	235.0
405	2	5.57438	9.25544E7	0.0929264	NaN	NaN	NaN	NaN
407	30	6.91838	1.32431949E9	0.6738397	301.90463	279.0	430.68033	279.0
407	6	5.67686	2.56322816E8	0.047803834	289.56076	280.0	289.77728	280.0
407	46	7.65994	2.8515648E9	4.053407	515.1247	244.89752	309.3611	244.89752
407	18	6.76917	8.5438029E8	0.62385136	462.2164	323.5826	334.59647	319.1243
407	5	6.55617	2.13606896E8	1.1956675	577.3166	278.39972	347.21805	278.39972
407	5	6.2093	2.66999872E8	0.28868052	NaN	NaN	NaN	NaN
407	16	6.94878	8.5434925E8	1.1601461	NaN	NaN	NaN	NaN
407	1	5.97681	6.4082608E7	0.5388139	NaN	NaN	NaN	NaN
407	2	6.10619	1.28159856E8	0.42121562	311.24313	227.0	284.41544	227.0
407	2	5.88103	1.06799672E8	0.23224604	522.8307	368.0	477.38458	368.0
407	5	6.30962	2.67000256E8	0.40821785	NaN	NaN	NaN	NaN
407	2	5.54891	1.63762304E8	0.048096336	89.04817	65.0	352.09314	65.0
407	8	6.45876	3.7023152E8	0.49277437	NaN	NaN	NaN	NaN
407	10	6.54353	5.33977728E8	0.4578807	NaN	NaN	NaN	NaN
407	5	6.71979	2.67001088E8	1.6832528	599.7425	319.20035	375.08554	319.20035
407	2	6.00608	9.9683552E7	0.38324007	374.81003	279.0	520.63525	279.0
407	1	5.85346	4.6280624E7	0.48726252	NaN	NaN	NaN	NaN
407	7	6.65243	3.7376256E8	0.95285714	NaN	NaN	NaN	NaN
407	3	5.50486	1.28166E8	0.052780796	331.7808	279.0	482.47165	279.0
407	2	5.56553	9.255232E7	0.09012891	162.12892	72.0	405.1498	72.0
407	2	6.06893	9.2559792E7	0.5127889	NaN	NaN	NaN	NaN
407	2	5.60009	9.2563552E7	0.101544	NaN	NaN	NaN	NaN
407	2	5.68807	9.2558176E7	0.13760963	NaN	NaN	NaN	NaN
407	1	5.62653	4.62706E7	0.22256097	NaN	NaN	NaN	NaN
407	1	5.67272	4.2721596E7	0.28274357	359.13718	345.0	444.32077	345.0
408	1	5.71502	4.2719736E7	0.32723743	295.36188	279.0	406.89197	279.0
414	3	5.82505	1.60202224E8	0.12760687	320.62717	138.33165	248.86351	138.33165
415	1	5.61489	4.2721164E7	0.23155291	220.31058	174.0	402.06598	174.0
416	11	6.20173	4.69918272E8	0.15978777	405.2996	399.5556	Infinity	396.00006
418	2	5.62476	8.5438784E7	0.1197968	419.52344	416.0	420.69965	416.0
418	1	5.78534	4.2719808E7	0.41720444	416.86023	396.0	415.3324	396.0
418	1	5.72659	4.2719772E7	0.34058148	297.02908	280.0	338.25604	280.0
418	3	5.93908	1.38836464E8	0.21831726	NaN	NaN	NaN	NaN
419	1	5.74916	6.408018E7	0.24546196	423.36414	407.0	677.2272	407.0
422	1	5.63847	4.2721728E7	0.2511989	357.55994	345.0	444.32077	345.0
425	2	5.66884	2.70566848E8	0.044050977	355.02548	333.0	350.75812	333.0
428	2	5.5025	8.5440096E7	0.07853245	418.30978	416.0	420.69965	416.0
428	4	6.17817	1.70879712E8	0.40507206	406.2536	386.0	406.62512	386.0
428	2	5.68628	1.13913264E8	0.111123264	400.22464	378.0	394.85474	378.0
428	9	6.38458	4.1651136E8	0.33901668	NaN	NaN	NaN	NaN
430	1	5.66978	7.8318592E7	0.1526749	311.78326	210.0	425.79004	210.0
430	2	5.87117	1.2816684E8	0.18704827	339.34943	277.0	336.88422	277.0
430	2	6.13382	1.06807112E8	0.55603474	371.67245	279.0	446.01303	279.0
430	1	5.59348	1.35276048E8	0.06791503	105.95751	72.0	313.03705	72.0
432	1	5.69185	5.6948496E7	0.22659563	324.31912	279.0	437.90692	279.0
433	13	6.31636	5.5530669E8	0.20090231	364.43784	284.0769	385.89557	284.0769
433	1	5.53786	4.6276528E7	0.16382733	NaN	NaN	NaN	NaN
436	16	6.79975	6.8353062E8	0.86666435	423.06305	391.6908	Infinity	387.7489
436	3	5.85727	2.45643456E8	0.093017444	339.50873	293.0	404.72983	293.0
436	33	6.91808	1.40975744E9	0.6323487	379.8507	289.51517	454.6223	289.51517
436	1	5.59545	4.6279324E7	0.19987148	208.9486	129.0	289.3636	129.0
436	2	5.52286	9.2556792E7	0.077774554	NaN	NaN	NaN	NaN
439	1	5.83994	6.407336E7	0.3358911	443.96368	332.0	456.31467	332.0
444	1	5.65457	4.2721308E7	0.265566	358.2783	345.0	444.32077	345.0
446	131	7.84105	6.2584545E9	3.4522986	441.1295	323.12646	Infinity	323.8366
446	2	5.67648	8.5439872E7	0.14322709	286.95706	279.0	525.82886	279.0
446	20	7.00233	1.18550323E9	1.0059541	474.0636	407.0	677.2272	407.0
446	1	5.81828	6.4096108E7	0.31157205	427.77148	407.0	677.2272	407.0
446	21	6.60823	9.7186035E8	0.3145702	435.68808	366.71	504.25146	370.25198
446	10	6.32363	5.3400736E8	0.21422763	440.24545	397.3999	459.57925	397.3999
446	1	5.6928	5.3400016E7	0.24244693	283.48938	235.0	307.02994	235.0
446	1	5.67465	8.1881152E7	0.14851171	353.25586	279.0	521.5291	279.0
446	2	5.77186	9.2558296E7	0.18379775	487.39877	395.4999	551.44714	395.4999
446	4	5.93923	2.99039648E8	0.10141124	122.70562	72.0	149.92122	72.0
446	11	6.82895	1.48805478E9	0.4403317	411.43924	191.27339	355.3459	191.27339
446	1	5.56068	4.6278584E7	0.17725283	NaN	NaN	NaN	NaN
446	4	5.846	1.70868352E8	0.1286204	454.37433	436.0	526.3355	436.0
446	6	6.03074	2.77671872E8	0.14981435	402.477	252.66264	473.3578	252.66264
446	1	5.63666	4.628004E7	0.23043945	NaN	NaN	NaN	NaN
446	10	6.29346	4.62797792E8	0.22272758	NaN	NaN	NaN	NaN
446	1	5.64446	6.4081352E7	0.17096898	357.969	187.0	293.69547	187.0
446	2	5.97659	1.28165184E8	0.26920804	NaN	NaN	NaN	NaN
446	9	6.10929	4.48553152E8	0.12164274	384.28833	141.00287	326.5939	141.00287
446	1	5.51707	4.2721572E7	0.16516489	353.25824	345.0	444.32077	345.0
448	2	5.84925	1.06789264E8	0.20812096	357.46313	298.0	338.22086	298.0
448	11	6.67118	4.69939936E8	0.80855936	398.90396	345.0	477.42767	345.0
452	7	6.26156	3.24006752E8	0.28494078	NaN	NaN	NaN	NaN
455	1	5.63566	4.2713592E7	0.24881986	453.31824	446.0	547.5382	446.0
455	16	6.56436	6.8353114E8	0.3843716	458.81238	446.0	561.0766	446.0
455	6	5.62432	3.203856E8	0.031898897	445.8795	439.4997	512.7236	439.4997
456	12	6.25694	5.1264576E8	0.17724149	378.94827	343.49997	353.169	343.49997
456	16	7.14359	6.8351776E8	2.8420157	490.72574	348.62497	404.90518	348.62497
456	1	5.82827	6.4062344E7	0.3226738	428.5116	407.0	677.2272	407.0
456	18	6.44021	8.5438029E8	0.20028049	494.25674	449.7499	498.95343	449.37494
456	3	5.74869	1.28160192E8	0.122531444	193.50629	169.0	287.9172	169.0
456	2	6.094	1.06789096E8	0.48466185	545.4748	407.0	679.24493	407.0
456	1	5.89761	5.3394796E7	0.491916	NaN	NaN	NaN	NaN
456	4	5.60081	1.70888032E8	0.05514018	430.14017	374.99997	465.45352	374.99997
456	26	7.21049	1.11076736E9	2.2034376	507.9765	380.6667	467.40952	381.8077
456	10	6.63356	4.27210272E8	0.7810346	468.30695	312.1	461.88382	312.1
460	1	5.50246	5.3400032E7	0.12563638	362.7576	279.0	519.9559	279.0
460	2	5.76634	1.06798976E8	0.15628257	168.07065	129.0	620.25653	129.0
462	6	5.98751	3.203856E8	0.11183098	478.36618	456.0	496.0561	456.0
462	3	6.46419	1.6022512E8	1.1601926	NaN	NaN	NaN	NaN
462	4	6.62421	2.13600576E8	1.5125005	NaN	NaN	NaN	NaN
467	2	5.75369	1.99335136E8	0.080151446	401.71716	375.0	399.28436	375.0
468	9	6.70995	5.7671546E8	0.75324434	477.3852	446.0	589.84576	446.0
468	2	6.27673	9.2563576E7	1.0510737	NaN	NaN	NaN	NaN
468	13	6.2713	5.5542733E8	0.17190704	347.76282	279.0	422.1072	279.0
469	2	5.51437	8.544012E7	0.08181843	472.36368	456.0	480.5063	456.0
469	2	5.53003	9.9675392E7	0.07403128	297.5078	279.0	520.63525	279.0
469	9	6.65098	6.4080429E8	0.55299205	418.66382	234.33313	323.4703	234.33313
469	10	6.59074	4.62797568E8	0.621877	NaN	NaN	NaN	NaN
469	2	5.95812	9.2557024E7	0.34973255	740.73254	391.0	902.1038	391.0
474	6	5.52009	3.203856E8	0.022254912	466.451	462.0	484.36618	462.0
474	1	5.51492	4.6273112E7	0.15136191	NaN	NaN	NaN	NaN
478	2	5.54818	8.5438784E7	0.09195562	448.7046	446.0	547.5382	446.0
483	2	5.74532	1.49517984E8	0.103814535	387.90726	336.0	435.6485	336.0
483	1	5.55322	4.6280416E7	0.17273787	163.54758	129.0	890.23694	129.0
488	12	6.3105	5.12644704E8	0.2132622	459.9267	452.3998	Infinity	451.33322
488	1	5.61978	7.8318856E7	0.12845923	295.6395	210.0	425.79004	210.0
490	1	5.94002	6.408056E7	0.47453868	NaN	NaN	NaN	NaN
491	4	5.80885	1.70878112E8	0.11312576	491.32724	488.0	494.27243	488.0
494	2	5.62759	8.5439632E7	0.12097283	462.04865	456.0	598.10077	456.0
494	1	5.83805	6.4079152E7	0.33367035	497.22345	386.0	474.28293	386.0
496	2	5.81134	1.28138656E8	0.15215778	417.14386	407.0	677.2272	407.0
499	2	5.61312	1.06803032E8	0.092056505	452.1371	446.0	513.0636	446.0
501	13	6.88173	8.3303213E8	0.94389	490.4057	451.07697	568.9701	451.07697
501	2	6.04731	8.5439536E7	0.51555175	481.7776	456.0	598.10077	456.0
501	1	5.75086	6.408018E7	0.24690957	435.46063	419.0	435.36414	419.0
501	1	5.66336	9.9679688E7	0.11732711	249.10904	210.0	269.8967	210.0
501	1	5.76206	4.6277388E7	0.35536867	397.4562	279.0	472.0725	279.0
501	4	6.09755	1.85127712E8	0.28302407	373.34137	279.0	472.0725	279.0
503	2	5.5424	1.13913264E8	0.0676069	441.5214	428.0	450.22464	428.0
503	3	5.93319	2.135988E8	0.13904272	515.3476	469.0	653.3307	469.0
504	1	5.75792	4.2719808E7	0.37949836	474.9749	456.0	598.10077	456.0
504	1	5.68714	4.2719796E7	0.29719415	515.8597	501.0	526.7776	501.0
506	10	6.22411	4.27195296E8	0.1898948	496.4814	489.5	Infinity	489.2
507	1	5.81102	4.271154E7	0.45597795	304.33212	279.0	525.82886	279.0
507	3	5.94195	1.2815976E8	0.23885475	403.6031	390.33337	477.9143	390.33337
509	2	5.65635	9.2555584E7	0.123334	433.22266	351.0	600.57385	351.0
509	1	5.51074	5.340012E7	0.12927955	518.27954	389.0	520.0218	389.0
513	1	5.55088	7.4778168E7	0.106049314	389.02466	336.0	435.6485	336.0
513	1	5.53298	7.120192E7	0.10469844	NaN	NaN	NaN	NaN
516	2	5.53954	8.5443024E7	0.089247234	453.94983	448.0	501.90396	448.0
517	2	5.54729	8.5438784E7	0.09167456	508.69632	506.0	511.58514	506.0
517	4	6.25049	3.1327488E8	0.28365204	558.1014	369.00003	481.59775	369.00003
517	2	5.52433	1.63762304E8	0.044182125	458.09106	436.0	482.50873	436.0
517	3	5.71609	1.38836848E8	0.1010646	455.19922	404.66693	478.97256	404.66693
517	4	6.38012	2.13606416E8	0.6509293	425.23935	316.75116	465.17847	316.75116
517	1	5.83531	4.9844312E7	0.4249247	513.2312	407.0	502.81003	407.0
517	2	5.94193	9.9685712E7	0.3070649	355.76624	279.0	520.63525	279.0
517	6	6.38733	3.41714752E8	0.41716614	462.60358	379.17035	470.68192	379.17035
517	1	5.69474	5.3400808E7	0.24407639	190.01909	129.0	620.25653	129.0
517	2	5.78978	9.2552784E7	0.19554178	267.54178	72.0	405.1498	72.0
518	2	5.62805	8.5439632E7	0.12116622	500.05832	494.0	500.04865	494.0
522	1	5.55748	4.2720228E7	0.1899105	465.4955	456.0	598.10077	456.0
522	9	5.90591	4.80607552E8	0.056239843	457.24796	446.0	488.84552	446.0
522	35	6.59193	1.4952663E9	0.19326396	424.90488	347.59927	463.2887	347.59927
522	3	5.83439	2.13600304E8	0.09884423	NaN	NaN	NaN	NaN
524	2	5.56851	9.2557696E7	0.09105755	381.423	345.0	388.99683	345.0
525	3	5.60092	1.28159936E8	0.07355164	457.45172	455.0	467.81238	455.0
525	5	6.16921	2.67006592E8	0.2513446	483.9564	467.20007	509.893	467.20007
528	12	6.21234	5.12644704E8	0.15193734	509.96207	504.59958	Infinity	504.83298
529	2	5.57644	8.5439872E7	0.10138152	512.6323	507.0	520.2697	507.0
529	1	5.80891	5.3403872E7	0.36204717	490.3412	430.0	522.6725	430.0
530	1	5.81982	5.339496E7	0.3760052	514.43005	407.0	679.24493	407.0
530	3	6.02968	1.60183936E8	0.2587442	NaN	NaN	NaN	NaN
533	3	5.79215	1.28157808E8	0.14237788	532.18756	528.0	532.46875	528.0
535	41	7.09221	2.0291945E9	0.80163914	492.91888	463.80737	521.8433	464.56845
535	1	5.72712	6.4079316E7	0.22747383	455.4781	446.0	589.84576	446.0
535	1	5.73854	5.3401352E7	0.28394058	543.9294	525.0	541.7563	525.0
535	8	6.35984	4.37915136E8	0.29603773	494.63663	474.90076	523.5603	474.90076
535	7	5.66332	3.7378544E8	0.03128344	477.68515	471.42847	480.9661	471.42847
535	4	6.32133	3.1327488E8	0.36228207	NaN	NaN	NaN	NaN
535	1	6.09268	6.4083112E7	0.803983	NaN	NaN	NaN	NaN
535	11	6.87706	7.0489837E8	1.097596	NaN	NaN	NaN	NaN
535	4	6.60485	2.56312112E8	1.1788987	NaN	NaN	NaN	NaN
535	6	7.00556	3.84481696E8	3.1365118	NaN	NaN	NaN	NaN
535	1	5.58305	4.627992E7	0.19148728	NaN	NaN	NaN	NaN
535	1	5.52234	8.188152E7	0.0877579	322.87894	279.0	521.5291	279.0
535	1	5.79294	5.3400916E7	0.34262702	574.1045	517.0	625.4882	517.0
535	10	6.66826	4.98389728E8	0.754746	566.0893	377.4028	526.85474	377.4028
535	1	5.7222	5.6948496E7	0.25164166	567.3283	517.0	600.4332	517.0
535	19	7.2576	1.89390848E9	1.52063	NaN	NaN	NaN	NaN
535	4	6.15548	1.85111552E8	0.34575242	NaN	NaN	NaN	NaN
535	2	6.01261	9.2553008E7	0.4221804	NaN	NaN	NaN	NaN
535	3	5.97658	1.38833232E8	0.24851447	NaN	NaN	NaN	NaN
535	1	5.52326	4.6279728E7	0.15576187	NaN	NaN	NaN	NaN
536	2	5.63113	8.5439632E7	0.12246148	524.12305	518.0	524.0583	518.0
537	3	5.72177	1.28158512E8	0.111651964	532.9505	529.6666	534.0417	529.6666
539	1	5.53458	4.2721524E7	0.17546393	459.6976	448.0	501.90396	448.0
542	8	6.74965	3.41759008E8	1.4579357	546.5217	473.62497	569.8896	473.62497
542	7	5.53973	3.7378544E8	0.020414412	539.0829	535.0	541.2567	535.0
542	6	5.93289	2.56294256E8	0.115761414	479.30457	433.0	513.3609	433.0
544	2	5.85857	8.544008E7	0.26863128	502.4317	489.00015	564.79803	489.00015
546	1	5.56269	4.6280156E7	0.17848521	NaN	NaN	NaN	NaN
548	1	5.52062	4.271964E7	0.16721264	288.28958	279.0	525.82886	279.0
548	47	7.00751	2.00790707E9	0.60464984	759.5187	517.65875	589.9166	517.65875
548	1	5.7252	4.2721416E7	0.33894116	472.94705	456.0	566.1719	456.0
549	1	5.54137	4.2720228E7	0.17963442	552.98175	544.0	557.4316	544.0
549	5	6.13483	2.1360792E8	0.27899745	511.99976	493.39993	519.681	493.39993
551	12	6.27398	5.12644704E8	0.18798648	538.3347	531.6999	Infinity	531.08325
551	1	5.80576	6.408E7	0.29845443	426.89697	407.0	677.2272	407.0
551	10	6.69075	6.4071802E8	0.6345064	481.40024	439.09982	607.06445	439.09982
551	4	5.62456	2.1360688E8	0.047883507	551.5767	542.0	546.0829	542.0
554	2	5.55472	9.2560128E7	0.086819634	163.72786	129.0	289.3636	129.0
557	2	5.65127	8.5438672E7	0.13128345	554.86127	551.0	556.529	551.0
557	1	5.5842	7.1200096E7	0.12496139	510.6538	469.0	653.3307	469.0
558	2	5.63242	8.5439632E7	0.12301044	542.1505	536.0	542.12305	536.0
560	4	5.69345	4.2720848E7	0.3037425	NaN	NaN	NaN	NaN
563	1	5.66459	4.628E7	0.25378212	NaN	NaN	NaN	NaN
563	8	6.494	4.2719856E8	0.4823292	NaN	NaN	NaN	NaN
563	1	5.59455	4.2721308E7	0.21584171	466.79208	456.0	566.1719	456.0
565	1	5.76116	6.4080324E7	0.2558438	568.0563	551.0	593.3004	551.0
568	12	6.59029	5.5531962E8	0.517457	NaN	NaN	NaN	NaN
568	2	5.52496	9.256E7	0.078338556	144.66771	129.0	890.23694	129.0
568	12	6.61704	5.12662048E8	0.614751	535.73315	494.74976	588.1893	494.74976
570	12	6.33031	5.12644704E8	0.22835842	560.25964	552.19995	Infinity	552.0
570	2	5.74049	9.2559088E7	0.16492411	NaN	NaN	NaN	NaN
573	1	5.60976	4.2718872E7	0.22749695	291.63873	279.0	525.82886	279.0
573	3	6.02191	1.28170736E8	0.31480742	480.9725	436.0	526.3355	436.0
573	4	6.29571	1.70871232E8	0.6079414	567.9707	264.0	481.1561	264.0
574	2	5.63022	8.5439872E7	0.12207447	535.7819	529.0	534.6323	529.0
574	2	5.7944	1.28138656E8	0.14351203	560.56744	551.0	593.3004	551.0
575	2	6.3417	8.5439728E7	1.4251529	487.91626	446.0	547.5382	446.0
577	13	6.38793	5.5536403E8	0.25721464	579.8346	570.0	Infinity	560.46173
577	30	7.17138	1.28157606E9	1.6684537	495.37213	446.29996	544.6979	446.29996
577	2	5.83393	9.2568736E7	0.2277162	NaN	NaN	NaN	NaN
577	8	6.35502	3.70232896E8	0.3443771	NaN	NaN	NaN	NaN
577	2	5.5693	1.06797904E8	0.079130456	446.56522	407.0	635.94037	407.0
577	9	6.46702	6.7286362E8	0.27898592	NaN	NaN	NaN	NaN
577	6	6.17106	3.84501216E8	0.17565857	309.98978	134.3312	453.80792	134.3312
579	3	5.94527	1.28159856E8	0.24161127	567.08057	555.0	562.09424	555.0
579	1	5.68905	5.3394796E7	0.23935154	NaN	NaN	NaN	NaN
581	3	6.16737	1.28159648E8	0.52031744	552.3495	526.3336	582.2043	526.3336
584	2	6.05251	1.28150008E8	0.34996095	430.33072	407.0	677.2272	407.0
584	14	6.66988	5.9807539E8	0.6324727	595.43823	454.8889	502.09857	455.0
584	1	5.57509	7.8318816E7	0.11008445	590.38965	517.0	706.1014	517.0
584	4	6.09814	1.70887744E8	0.3072313	476.4821	456.0	602.8958	456.0
586	2	5.67283	1.13913264E8	0.106081	538.2162	517.0	600.4332	517.0
589	1	5.75017	5.3403872E7	0.29556578	578.261	529.0	589.3412	529.0
592	1	5.54283	4.272E7	0.1805433	451.3101	446.0	547.5382	446.0
592	1	5.59412	7.8318856E7	0.117565684	595.37714	517.0	706.1014	517.0
592	1	5.74881	6.4075088E7	0.24518578	NaN	NaN	NaN	NaN
592	1	5.66299	4.6279844E7	0.2523828	459.3828	207.0	395.66074	207.0
592	1	5.63238	4.627956E7	0.22706094	495.06094	268.0	453.23843	268.0
594	2	5.65357	1.42399232E8	0.079397336	529.46576	503.0	549.3476	503.0
595	1	5.65255	4.2719892E7	0.26373303	521.65186	507.0	520.2697	507.0
596	2	5.63104	8.5439632E7	0.12242274	585.12115	579.0	591.08057	579.0
597	12	6.33693	5.12644704E8	0.23364012	585.2461	577.0	Infinity	577.0
597	1	5.62152	4.2721164E7	0.23692074	503.38416	456.0	612.2069	456.0
599	1	5.81566	4.2719808E7	0.46326745	565.1634	542.0	614.8968	542.0
599	1	5.52966	5.3400032E7	0.13800842	552.0056	460.0	543.75757	460.0
601	1	5.65378	4.2721596E7	0.2648448	469.24225	456.0	566.1719	456.0
605	1	5.78671	6.408018E7	0.2794511	569.63007	551.0	593.3004	551.0
610	85	7.53605	4.29331558E9	1.7550073	557.06036	484.29718	557.9735	472.12445
610	12	6.57026	5.1264576E8	0.5230634	560.6127	456.0	491.4483	456.0
610	14	6.67889	8.0105498E8	0.48713428	538.32904	505.85345	540.48175	505.85345
610	15	6.18808	6.9420173E8	0.103181675	563.16754	539.63495	623.7519	540.3691
610	1	5.54439	8.188152E7	0.09470139	582.3507	535.0	578.87897	535.0
610	3	5.97484	1.70851648E8	0.20072813	563.1454	522.99976	595.39844	522.99976
610	1	5.67208	7.4758968E7	0.16122247	NaN	NaN	NaN	NaN
610	67	7.30479	2.8622313E9	1.1842974	546.5048	367.79337	507.87558	363.0603
610	15	6.56132	6.9418976E8	0.37451625	859.92725	235.73354	651.6768	235.73354
610	16	6.69835	7.4047853E8	0.5636283	NaN	NaN	NaN	NaN
610	1	5.57741	4.628112E7	0.18779185	NaN	NaN	NaN	NaN
610	4	6.16128	1.85116768E8	0.35273108	942.8837	354.9986	473.26337	354.9986
610	4	6.03752	1.85107968E8	0.2300524	657.42065	274.0	666.38	274.0
611	4	5.83082	1.70878112E8	0.12204293	600.5895	597.0	603.87177	597.0
611	1	5.69085	4.272006E7	0.30103233	557.05164	542.0	614.8968	542.0
615	2	5.58652	8.543888E7	0.104975	600.0875	597.0	603.87177	597.0
615	2	5.78505	1.06798976E8	0.16671729	501.67932	460.0	499.07065	460.0
619	2	5.63169	8.5439632E7	0.1226974	602.1349	596.0	602.12115	596.0
619	2	5.82657	1.28138656E8	0.16037503	584.69165	574.0	583.56744	574.0
623	31	7.08599	1.3243753E9	1.2021585	593.118	522.13336	592.9983	526.9678
628	12	6.39573	5.12644704E8	0.28625518	616.30286	606.19977	Infinity	604.6665
628	2	5.80835	9.257184E7	0.20845453	347.66986	305.97894	703.9144	305.97894
630	2	5.79616	1.06802264E8	0.17322998	545.87164	517.0	625.4882	517.0
634	5	5.52724	2.66985904E8	0.02737323	574.678	569.2033	579.9084	569.2033
634	2	5.79454	1.06800032E8	0.17226824	578.1355	492.00137	626.2526	492.00137
634	7	6.25674	5.23319424E8	0.17350563	NaN	NaN	NaN	NaN
634	2	5.82183	1.42401184E8	0.14197129	NaN	NaN	NaN	NaN
