index	lat	lon	depth	relProb	randProbs	vol	blockDist
3864	35.929165	-117.995834	6.0	5.2018886E-6	5.17E-6	2.7812404361704157	8.34614801515978
3865	35.929165	-117.995834	10.0	5.2018886E-6	5.32E-6	2.7812404361704157	8.34614801515978
3866	35.929165	-117.995834	14.0	4.889851E-6	4.87E-6	2.7812404361704157	8.582434776388082
3867	35.929165	-117.995834	18.0	3.262068E-6	3.43E-6	2.7812404361704157	10.279016815384415
3868	35.929165	-117.995834	22.0	1.8915767E-6	1.84E-6	2.7812404361704157	13.025290272809874
3869	35.929165	-117.9875	2.0	5.212232E-6	5.01E-6	2.7812404361619234	8.338656238806763
3870	35.929165	-117.9875	6.0	5.212232E-6	5.29E-6	2.7812404361619234	8.338656238806763
3871	35.929165	-117.9875	10.0	5.212232E-6	5.14E-6	2.7812404361619234	8.338656238806763
3872	35.929165	-117.9875	14.0	4.899076E-6	4.68E-6	2.7812404361619234	8.575149437123002
3873	35.929165	-117.9875	18.0	3.2664511E-6	3.36E-6	2.7812404361619234	10.272934725237523
3874	35.929165	-117.9875	22.0	1.8932046E-6	2.11E-6	2.7812404361619234	13.020491076337748
3875	35.929165	-117.979164	2.0	5.2124365E-6	5.24E-6	2.7812404361619234	8.338508239564725
3876	35.929165	-117.979164	6.0	5.2124365E-6	5.31E-6	2.7812404361619234	8.338508239564725
3877	35.929165	-117.979164	10.0	5.2124365E-6	5.3E-6	2.7812404361619234	8.338508239564725
3878	35.929165	-117.979164	14.0	4.8992583E-6	4.52E-6	2.7812404361619234	8.5750055196069
3879	35.929165	-117.979164	18.0	3.2665378E-6	3.26E-6	2.7812404361619234	10.2728145929579
3880	35.929165	-117.979164	22.0	1.8932368E-6	1.9E-6	2.7812404361619234	13.020396294325637
3881	35.9375	-118.020836	2.0	6.7511223E-6	7.09E-6	2.780947317629075	7.411977893833232
3882	35.9375	-118.020836	6.0	6.7511223E-6	6.7E-6	2.780947317629075	7.411977893833232
3883	35.9375	-118.020836	10.0	6.7511223E-6	7.13E-6	2.780947317629075	7.411977893833232
3884	35.9375	-118.020836	14.0	6.252165E-6	5.97E-6	2.780947317629075	7.677070815009622
3885	35.9375	-118.020836	18.0	3.864319E-6	4.19E-6	2.780947317629075	9.536111172730344
3886	35.9375	-118.020836	22.0	2.1023611E-6	2.24E-6	2.780947317629075	12.447385922300011
3887	35.9375	-118.0125	2.0	6.7507385E-6	6.61E-6	2.780947317629075	7.4121711812704385
3888	35.9375	-118.0125	6.0	6.7507385E-6	7.12E-6	2.780947317629075	7.4121711812704385
3889	35.9375	-118.0125	10.0	6.7507385E-6	7.16E-6	2.780947317629075	7.4121711812704385
3890	35.9375	-118.0125	14.0	6.251832E-6	6.03E-6	2.780947317629075	7.6772574283044595
3891	35.9375	-118.0125	18.0	3.8641824E-6	4.07E-6	2.780947317629075	9.536261406885615
3892	35.9375	-118.0125	22.0	2.1023159E-6	2.17E-6	2.780947317629075	12.447501019098413
3893	35.9375	-118.004166	2.0	6.7339547E-6	6.72E-6	2.780947317637566	7.420638227961581
3894	35.9375	-118.004166	6.0	6.7339547E-6	6.57E-6	2.780947317637566	7.420638227961581
3895	35.9375	-118.004166	10.0	6.7339547E-6	6.82E-6	2.780947317637566	7.420638227961581
3896	35.9375	-118.004166	14.0	6.237279E-6	6.15E-6	2.780947317637566	7.6854324348266045
3897	35.9375	-118.004166	18.0	3.858192E-6	3.69E-6	2.780947317637566	9.542844005341635
3898	35.9375	-118.004166	22.0	2.1003393E-6	1.89E-6	2.780947317637566	12.452544788527556
3899	35.9375	-117.995834	2.0	6.734097E-6	6.84E-6	2.780947317637566	7.420566091716487
3900	35.9375	-117.995834	6.0	6.734097E-6	6.13E-6	2.780947317637566	7.420566091716487
3901	35.9375	-117.995834	10.0	6.734097E-6	6.48E-6	2.780947317637566	7.420566091716487
3902	35.9375	-117.995834	14.0	6.237403E-6	6.05E-6	2.780947317637566	7.685362783989608
3903	35.9375	-117.995834	18.0	3.858243E-6	4.12E-6	2.780947317637566	9.542787911377497
3904	35.9375	-117.995834	22.0	2.1003561E-6	2.19E-6	2.780947317637566	12.452501801707658
3905	35.9375	-117.9875	2.0	6.7507867E-6	6.94E-6	2.780947317629075	7.412146860346959
3906	35.9375	-117.9875	6.0	6.7507867E-6	6.99E-6	2.780947317629075	7.412146860346959
3907	35.9375	-117.9875	10.0	6.7507867E-6	7.23E-6	2.780947317629075	7.412146860346959
3908	35.9375	-117.9875	14.0	6.251874E-6	6.4E-6	2.780947317629075	7.677233947155139
3909	35.9375	-117.9875	18.0	3.8641992E-6	3.95E-6	2.780947317629075	9.53624250317447
3910	35.9375	-117.9875	22.0	2.1023216E-6	2.07E-6	2.780947317629075	12.447486536620607
3911	35.9375	-117.979164	2.0	6.751075E-6	6.71E-6	2.780947317629075	7.412001746715325
3912	35.9375	-117.979164	6.0	6.751075E-6	6.31E-6	2.780947317629075	7.412001746715325
3913	35.9375	-117.979164	10.0	6.751075E-6	7.15E-6	2.780947317629075	7.412001746715325
3914	35.9375	-117.979164	14.0	6.252124E-6	6.3E-6	2.780947317629075	7.677093844242822
3915	35.9375	-117.979164	18.0	3.864302E-6	3.64E-6	2.780947317629075	9.53612971248352
3916	35.9375	-117.979164	22.0	2.1023554E-6	2.15E-6	2.780947317629075	12.44740012586207
3917	35.945835	-118.020836	2.0	9.011232E-6	9.66E-6	2.780654140263856	6.485501935947047
3918	35.945835	-118.020836	6.0	9.011232E-6	9.18E-6	2.780654140263856	6.485501935947047
3919	35.945835	-118.020836	10.0	9.011232E-6	9.29E-6	2.780654140263856	6.485501935947047
3920	35.945835	-118.020836	14.0	8.172486E-6	7.84E-6	2.780654140263856	6.78687964834893
3921	35.945835	-118.020836	18.0	4.584167E-6	4.51E-6	2.780654140263856	8.835255251614008
3922	35.945835	-118.020836	22.0	2.3245184E-6	2.28E-6	2.780654140263856	11.918965364542885
3923	35.945835	-118.0125	2.0	9.010646E-6	8.96E-6	2.780654140263856	6.485698411725577
3924	35.945835	-118.0125	6.0	9.010646E-6	9.11E-6	2.780654140263856	6.485698411725577
3925	35.945835	-118.0125	10.0	9.010646E-6	9.0E-6	2.780654140263856	6.485698411725577
3926	35.945835	-118.0125	14.0	8.171998E-6	8.55E-6	2.780654140263856	6.787067399684467
3927	35.945835	-118.0125	18.0	4.584E-6	4.76E-6	2.780654140263856	8.835399475284616
3928	35.945835	-118.0125	22.0	2.3244704E-6	2.55E-6	2.780654140263856	11.919072274630256
3929	35.945835	-118.004166	2.0	8.981908E-6	9.1E-6	2.780654140272346	6.495364148671377
3930	35.945835	-118.004166	6.0	8.981908E-6	8.86E-6	2.780654140272346	6.495364148671377
3931	35.945835	-118.004166	10.0	8.981908E-6	8.83E-6	2.780654140272346	6.495364148671377
3932	35.945835	-118.004166	14.0	8.148058E-6	8.35E-6	2.780654140272346	6.796304541723056
3933	35.945835	-118.004166	18.0	4.575808E-6	5.02E-6	2.780654140272346	8.842497126029809
3934	35.945835	-118.004166	22.0	2.3221016E-6	2.35E-6	2.780654140272346	11.92433459040149
3935	35.945835	-117.995834	2.0	8.982152E-6	8.69E-6	2.780654140272346	6.495281745107188
3936	35.945835	-117.995834	6.0	8.982152E-6	8.73E-6	2.780654140272346	6.495281745107188
3937	35.945835	-117.995834	10.0	8.982152E-6	8.58E-6	2.780654140272346	6.495281745107188
3938	35.945835	-117.995834	14.0	8.148262E-6	7.94E-6	2.780654140272346	6.796225787032291
3939	35.945835	-117.995834	18.0	4.575878E-6	4.71E-6	2.780654140272346	8.842436595663136
3940	35.945835	-117.995834	22.0	2.3221219E-6	2.37E-6	2.780654140272346	11.92428970414266
3941	35.945835	-117.9875	2.0	9.010729E-6	8.6E-6	2.780654140263856	6.485670642774398
3942	35.945835	-117.9875	6.0	9.010729E-6	8.44E-6	2.780654140263856	6.485670642774398
3943	35.945835	-117.9875	10.0	9.010729E-6	9.94E-6	2.780654140263856	6.485670642774398
3944	35.945835	-117.9875	14.0	8.172067E-6	7.91E-6	2.780654140263856	6.787040863774556
3945	35.945835	-117.9875	18.0	4.584024E-6	4.77E-6	2.780654140263856	8.835379091275353
3946	35.945835	-117.9875	22.0	2.3244772E-6	2.32E-6	2.780654140263856	11.919057164329136
3947	35.945835	-117.979164	2.0	9.011151E-6	8.62E-6	2.780654140263856	6.4855292399437525
3948	35.945835	-117.979164	6.0	9.011151E-6	9.12E-6	2.780654140263856	6.4855292399437525
3949	35.945835	-117.979164	10.0	9.011151E-6	9.58E-6	2.780654140263856	6.4855292399437525
3950	35.945835	-117.979164	14.0	8.172418E-6	8.44E-6	2.780654140263856	6.786905739890999
3951	35.945835	-117.979164	18.0	4.584144E-6	4.3E-6	2.780654140263856	8.83527529407915
3952	35.945835	-117.979164	22.0	2.3245118E-6	2.19E-6	2.780654140263856	11.91898022156952
3953	35.954166	-118.020836	2.0	1.2502951E-5	1.204E-5	2.780360904078837	5.559075806331013
3954	35.954166	-118.020836	6.0	1.2502951E-5	1.226E-5	2.780360904078837	5.559075806331013
3955	35.954166	-118.020836	10.0	1.2502951E-5	1.237E-5	2.780360904078837	5.559075806331013
3956	35.954166	-118.020836	14.0	1.0994579E-5	1.092E-5	2.780360904078837	5.907903504673616
3957	35.954166	-118.020836	18.0	5.439009E-6	5.22E-6	2.780360904078837	8.179445202489886
3958	35.954166	-118.020836	22.0	2.5542192E-6	2.87E-6	2.780360904078837	11.441299044275297
3959	35.954166	-118.0125	2.0	1.2502001E-5	1.269E-5	2.780360904078837	5.559276531359379
3960	35.954166	-118.0125	6.0	1.2502001E-5	1.213E-5	2.780360904078837	5.559276531359379
3961	35.954166	-118.0125	10.0	1.2502001E-5	1.241E-5	2.780360904078837	5.559276531359379
3962	35.954166	-118.0125	14.0	1.0993833E-5	1.042E-5	2.780360904078837	5.908092378435122
3963	35.954166	-118.0125	18.0	5.438809E-6	5.26E-6	2.780360904078837	8.179581624516207
3964	35.954166	-118.0125	22.0	2.5541692E-6	2.49E-6	2.780360904078837	11.44139657350112
3965	35.954166	-118.004166	2.0	1.2448857E-5	1.246E-5	2.7803609040873263	5.570539339565045
3966	35.954166	-118.004166	6.0	1.2448857E-5	1.264E-5	2.7803609040873263	5.570539339565045
3967	35.954166	-118.004166	10.0	1.2448857E-5	1.228E-5	2.7803609040873263	5.570539339565045
3968	35.954166	-118.004166	14.0	1.0952124E-5	1.11E-5	2.7803609040873263	5.91869145450595
3969	35.954166	-118.004166	18.0	5.4275874E-6	5.74E-6	2.7803609040873263	8.187240593364884
3970	35.954166	-118.004166	22.0	2.5513614E-6	2.57E-6	2.7803609040873263	11.446873308185156
3971	35.954166	-117.995834	2.0	1.2449309E-5	1.295E-5	2.7803609040873263	5.5704432652486355
3972	35.954166	-117.995834	6.0	1.2449309E-5	1.256E-5	2.7803609040873263	5.5704432652486355
3973	35.954166	-117.995834	10.0	1.2449309E-5	1.241E-5	2.7803609040873263	5.5704432652486355
3974	35.954166	-117.995834	14.0	1.0952479E-5	1.069E-5	2.7803609040873263	5.91860103160822
3975	35.954166	-117.995834	18.0	5.427683E-6	5.42E-6	2.7803609040873263	8.187175225396967
3976	35.954166	-117.995834	22.0	2.5513853E-6	2.4E-6	2.7803609040873263	11.446826554611278
3977	35.954166	-117.9875	2.0	1.2502153E-5	1.241E-5	2.780360904078837	5.559244165406099
3978	35.954166	-117.9875	6.0	1.2502153E-5	1.182E-5	2.780360904078837	5.559244165406099
3979	35.954166	-117.9875	10.0	1.2502153E-5	1.227E-5	2.780360904078837	5.559244165406099
3980	35.954166	-117.9875	14.0	1.0993953E-5	1.141E-5	2.780360904078837	5.90806192338924
3981	35.954166	-117.9875	18.0	5.438841E-6	4.9E-6	2.780360904078837	8.179559626936022
3982	35.954166	-117.9875	22.0	2.5541772E-6	2.35E-6	2.780360904078837	11.441380847196799
3983	35.954166	-117.979164	2.0	1.25028E-5	1.249E-5	2.780360904078837	5.559107711483875
3984	35.954166	-117.979164	6.0	1.25028E-5	1.169E-5	2.780360904078837	5.559107711483875
3985	35.954166	-117.979164	10.0	1.25028E-5	1.265E-5	2.780360904078837	5.559107711483875
3986	35.954166	-117.979164	14.0	1.0994459E-5	1.094E-5	2.780360904078837	5.9079335260207095
3987	35.954166	-117.979164	18.0	5.438977E-6	5.22E-6	2.780360904078837	8.179466886532367
3988	35.954166	-117.979164	22.0	2.5542113E-6	2.67E-6	2.780360904078837	11.441314546322003
3989	35.9625	-118.020836	2.0	1.8269813E-5	1.789E-5	2.7800676090802203	4.632729398175293
3990	35.9625	-118.020836	6.0	1.8269813E-5	1.847E-5	2.7800676090802203	4.632729398175293
3991	35.9625	-118.020836	10.0	1.8269813E-5	1.855E-5	2.7800676090802203	4.632729398175293
3992	35.9625	-118.020836	14.0	1.531036E-5	1.619E-5	2.7800676090802203	5.046006507795805
3993	35.9625	-118.020836	18.0	6.427972E-6	6.38E-6	2.7800676090802203	7.580381367498446
3994	35.9625	-118.020836	22.0	2.783118E-6	2.63E-6	2.7800676090802203	11.020988235032176
3995	35.9625	-118.0125	2.0	1.8268138E-5	1.923E-5	2.7800676090802203	4.632936068327075
3996	35.9625	-118.0125	6.0	1.8268138E-5	1.891E-5	2.7800676090802203	4.632936068327075
3997	35.9625	-118.0125	10.0	1.8268138E-5	1.79E-5	2.7800676090802203	4.632936068327075
3998	35.9625	-118.0125	14.0	1.5309162E-5	1.514E-5	2.7800676090802203	5.04619625195116
3999	35.9625	-118.0125	18.0	6.427738E-6	6.4E-6	2.7800676090802203	7.580507675163052
4000	35.9625	-118.0125	22.0	2.7830677E-6	2.93E-6	2.7800676090802203	11.02107511149461
4001	35.9625	-118.004166	2.0	1.8159139E-5	1.77E-5	2.7800676090887086	4.646432076296118
4002	35.9625	-118.004166	6.0	1.8159139E-5	1.829E-5	2.7800676090887086	4.646432076296118
4003	35.9625	-118.004166	10.0	1.8159139E-5	1.815E-5	2.7800676090887086	4.646432076296118
4004	35.9625	-118.004166	14.0	1.5231267E-5	1.54E-5	2.7800676090887086	5.058589827178465
4005	35.9625	-118.004166	18.0	6.412459E-6	6.82E-6	2.7800676090887086	7.588763472373707
4006	35.9625	-118.004166	22.0	2.7797887E-6	2.87E-6	2.7800676090887086	11.026755236225815
4007	35.9625	-117.995834	2.0	1.8160066E-5	1.849E-5	2.7800676090887086	4.64631690595743
4008	35.9625	-117.995834	6.0	1.8160066E-5	1.78E-5	2.7800676090887086	4.64631690595743
4009	35.9625	-117.995834	10.0	1.8160066E-5	1.87E-5	2.7800676090887086	4.64631690595743
4010	35.9625	-117.995834	14.0	1.5231929E-5	1.497E-5	2.7800676090887086	5.058484040756264
4011	35.9625	-117.995834	18.0	6.4125893E-6	6.46E-6	2.7800676090887086	7.588692956668218
4012	35.9625	-117.995834	22.0	2.7798167E-6	2.63E-6	2.7800676090887086	11.026706706473416
4013	35.9625	-117.9875	2.0	1.8268453E-5	1.845E-5	2.7800676090802203	4.632897267529129
4014	35.9625	-117.9875	6.0	1.8268453E-5	1.748E-5	2.7800676090802203	4.632897267529129
4015	35.9625	-117.9875	10.0	1.8268453E-5	1.783E-5	2.7800676090802203	4.632897267529129
4016	35.9625	-117.9875	14.0	1.5309388E-5	1.541E-5	2.7800676090802203	5.046160628782924
4017	35.9625	-117.9875	18.0	6.427782E-6	7.11E-6	2.7800676090802203	7.580483961560692
4018	35.9625	-117.9875	22.0	2.783077E-6	2.56E-6	2.7800676090802203	11.021058800835737
4019	35.9625	-117.979164	2.0	1.8269502E-5	1.773E-5	2.7800676090802203	4.6327677440610735
4020	35.9625	-117.979164	6.0	1.8269502E-5	1.853E-5	2.7800676090802203	4.6327677440610735
4021	35.9625	-117.979164	10.0	1.8269502E-5	1.904E-5	2.7800676090802203	4.6327677440610735
4022	35.9625	-117.979164	14.0	1.5310137E-5	1.457E-5	2.7800676090802203	5.046041713106693
4023	35.9625	-117.979164	18.0	6.427929E-6	6.43E-6	2.7800676090802203	7.58040480254272
4024	35.9625	-117.979164	22.0	2.7831086E-6	2.8E-6	2.7800676090802203	11.021004353978485
4025	35.970833	-118.020836	2.0	2.8718598E-5	2.739E-5	2.7797742552678444	3.7065224847240086
4026	35.970833	-118.020836	6.0	2.8718598E-5	2.814E-5	2.7797742552678444	3.7065224847240086
4027	35.970833	-118.020836	10.0	2.8718598E-5	2.793E-5	2.7797742552678444	3.7065224847240086
4028	35.970833	-118.020836	14.0	2.2199207E-5	2.267E-5	2.7797742552678444	4.211687183275206
4029	35.970833	-118.020836	18.0	7.5214634E-6	7.35E-6	2.7797742552678444	7.052539183142809
4030	35.970833	-118.020836	22.0	2.9999132E-6	2.81E-6	2.7797742552678444	10.664816403940794
4031	35.970833	-118.0125	2.0	2.871526E-5	2.872E-5	2.7797742552678444	3.706738063466482
4032	35.970833	-118.0125	6.0	2.871526E-5	2.935E-5	2.7797742552678444	3.706738063466482
4033	35.970833	-118.0125	10.0	2.871526E-5	2.834E-5	2.7797742552678444	3.706738063466482
4034	35.970833	-118.0125	14.0	2.2197175E-5	2.264E-5	2.7797742552678444	4.2118769059828
4035	35.970833	-118.0125	18.0	7.521202E-6	7.3E-6	2.7797742552678444	7.052652484785511
4036	35.970833	-118.0125	22.0	2.9998653E-6	3.13E-6	2.7797742552678444	10.664891329551898
4037	35.970833	-118.004166	2.0	2.8456263E-5	2.779E-5	2.779774255276332	3.7235766330054325
4038	35.970833	-118.004166	6.0	2.8456263E-5	2.922E-5	2.779774255276332	3.7235766330054325
4039	35.970833	-118.004166	10.0	2.8456263E-5	2.845E-5	2.779774255276332	3.7235766330054325
4040	35.970833	-118.004166	14.0	2.2039201E-5	2.184E-5	2.779774255276332	4.226703555001707
4041	35.970833	-118.004166	18.0	7.5007547E-6	7.58E-6	2.779774255276332	7.061517042524508
4042	35.970833	-118.004166	22.0	2.9961095E-6	2.79E-6	2.779774255276332	10.670755500050785
4043	35.970833	-117.995834	2.0	2.8458458E-5	2.85E-5	2.779774255276332	3.723432932934611
4044	35.970833	-117.995834	6.0	2.8458458E-5	2.828E-5	2.779774255276332	3.723432932934611
4045	35.970833	-117.995834	10.0	2.8458458E-5	2.866E-5	2.779774255276332	3.723432932934611
4046	35.970833	-117.995834	14.0	2.2040544E-5	2.151E-5	2.779774255276332	4.226576960858757
4047	35.970833	-117.995834	18.0	7.500929E-6	7.42E-6	2.779774255276332	7.061441269745295
4048	35.970833	-117.995834	22.0	2.9961416E-6	2.85E-6	2.779774255276332	10.670705356538623
4049	35.970833	-117.9875	2.0	2.871601E-5	2.855E-5	2.7797742552678444	3.7066896132830345
4050	35.970833	-117.9875	6.0	2.871601E-5	2.807E-5	2.7797742552678444	3.7066896132830345
4051	35.970833	-117.9875	10.0	2.871601E-5	2.791E-5	2.7797742552678444	3.7066896132830345
4052	35.970833	-117.9875	14.0	2.2197632E-5	2.19E-5	2.7797742552678444	4.211834266589835
4053	35.970833	-117.9875	18.0	7.5212606E-6	7.6E-6	2.7797742552678444	7.052627020424398
4054	35.970833	-117.9875	22.0	2.999876E-6	2.86E-6	2.7797742552678444	10.66487449008287
4055	35.970833	-117.979164	2.0	2.8717854E-5	2.913E-5	2.7797742552678444	3.706570488984173
4056	35.970833	-117.979164	6.0	2.8717854E-5	2.856E-5	2.7797742552678444	3.706570488984173
4057	35.970833	-117.979164	10.0	2.8717854E-5	2.915E-5	2.7797742552678444	3.706570488984173
4058	35.970833	-117.979164	14.0	2.2198754E-5	2.293E-5	2.7797742552678444	4.211729429795837
4059	35.970833	-117.979164	18.0	7.521405E-6	7.57E-6	2.7797742552678444	7.052564412311905
4060	35.970833	-117.979164	22.0	2.9999026E-6	2.96E-6	2.7797742552678444	10.664833087761307
4061	35.929165	-117.97083	2.0	5.2025002E-6	4.73E-6	2.7812404361619234	8.345704637606984
4062	35.929165	-117.97083	6.0	5.2025002E-6	5.21E-6	2.7812404361619234	8.345704637606984
4063	35.929165	-117.97083	10.0	5.2025002E-6	5.11E-6	2.7812404361619234	8.345704637606984
4064	35.929165	-117.97083	14.0	4.890396E-6	4.75E-6	2.7812404361619234	8.582003606278356
4065	35.929165	-117.97083	18.0	3.2623273E-6	3.16E-6	2.7812404361619234	10.278656813911763
4066	35.929165	-117.97083	22.0	1.891673E-6	1.85E-6	2.7812404361619234	13.02500617651196
4067	35.929165	-117.9625	2.0	5.202602E-6	5.12E-6	2.7812404361619234	8.34563057143563
4068	35.929165	-117.9625	6.0	5.202602E-6	5.31E-6	2.7812404361619234	8.34563057143563
4069	35.929165	-117.9625	10.0	5.202602E-6	5.11E-6	2.7812404361619234	8.34563057143563
4070	35.929165	-117.9625	14.0	4.890487E-6	5.14E-6	2.7812404361619234	8.581931579480285
4071	35.929165	-117.9625	18.0	3.2623705E-6	3.25E-6	2.7812404361619234	10.278596676340646
4072	35.929165	-117.9625	22.0	1.8916891E-6	1.87E-6	2.7812404361619234	13.024958719123873
4073	35.929165	-117.95417	2.0	5.213416E-6	5.71E-6	2.7812404361704157	8.337799997701007
4074	35.929165	-117.95417	6.0	5.213416E-6	4.9E-6	2.7812404361704157	8.337799997701007
4075	35.929165	-117.95417	10.0	5.213416E-6	5.76E-6	2.7812404361704157	8.337799997701007
4076	35.929165	-117.95417	14.0	4.900132E-6	4.99E-6	2.7812404361704157	8.574316812531649
4077	35.929165	-117.95417	18.0	3.2669525E-6	3.04E-6	2.7812404361704157	10.272239716909985
4078	35.929165	-117.95417	22.0	1.8933907E-6	1.82E-6	2.7812404361704157	13.019942734192917
4079	35.929165	-117.94583	2.0	5.214089E-6	5.52E-6	2.7812404361704157	8.337313185157626
4080	35.929165	-117.94583	6.0	5.214089E-6	4.92E-6	2.7812404361704157	8.337313185157626
4081	35.929165	-117.94583	10.0	5.214089E-6	5.1E-6	2.7812404361704157	8.337313185157626
4082	35.929165	-117.94583	14.0	4.900732E-6	4.42E-6	2.7812404361704157	8.57384342913977
4083	35.929165	-117.94583	18.0	3.2672376E-6	3.33E-6	2.7812404361704157	10.271844583491477
4084	35.929165	-117.94583	22.0	1.8934966E-6	1.87E-6	2.7812404361704157	13.019630991214889
4085	35.929165	-117.9375	2.0	5.204613E-6	5.25E-6	2.7812404361619234	8.344172597590365
4086	35.929165	-117.9375	6.0	5.204613E-6	5.41E-6	2.7812404361619234	8.344172597590365
4087	35.929165	-117.9375	10.0	5.204613E-6	4.77E-6	2.7812404361619234	8.344172597590365
4088	35.929165	-117.9375	14.0	4.892281E-6	4.63E-6	2.7812404361619234	8.580513757251248
4089	35.929165	-117.9375	18.0	3.263223E-6	3.24E-6	2.7812404361619234	10.27741292049599
4090	35.929165	-117.9375	22.0	1.8920059E-6	1.81E-6	2.7812404361619234	13.024024582991922
4091	35.929165	-117.92917	2.0	5.204729E-6	5.21E-6	2.7812404361619234	8.344088660091279
4092	35.929165	-117.92917	6.0	5.204729E-6	5.18E-6	2.7812404361619234	8.344088660091279
4093	35.929165	-117.92917	10.0	5.204729E-6	4.95E-6	2.7812404361619234	8.344088660091279
4094	35.929165	-117.92917	14.0	4.8923844E-6	4.71E-6	2.7812404361619234	8.58043213174394
4095	35.929165	-117.92917	18.0	3.2632722E-6	3.19E-6	2.7812404361619234	10.277344772238784
4096	35.929165	-117.92917	22.0	1.8920241E-6	1.85E-6	2.7812404361619234	13.023970806457754
4097	35.9375	-117.97083	2.0	6.7349574E-6	6.62E-6	2.780947317629075	7.4201314333090735
4098	35.9375	-117.97083	6.0	6.7349574E-6	6.85E-6	2.780947317629075	7.4201314333090735
4099	35.9375	-117.97083	10.0	6.7349574E-6	6.25E-6	2.780947317629075	7.4201314333090735
4100	35.9375	-117.97083	14.0	6.2381487E-6	6.35E-6	2.780947317629075	7.684943102429671
4101	35.9375	-117.97083	18.0	3.8585504E-6	3.99E-6	2.780947317629075	9.542449920622134
4102	35.9375	-117.97083	22.0	2.1004578E-6	1.93E-6	2.780947317629075	12.452242789456902
4103	35.9375	-117.9625	2.0	6.735122E-6	6.78E-6	2.780947317629075	7.420048197976745
4104	35.9375	-117.9625	6.0	6.735122E-6	6.4E-6	2.780947317629075	7.420048197976745
4105	35.9375	-117.9625	10.0	6.735122E-6	6.73E-6	2.780947317629075	7.420048197976745
4106	35.9375	-117.9625	14.0	6.238292E-6	6.3E-6	2.780947317629075	7.684862735293191
4107	35.9375	-117.9625	18.0	3.858609E-6	4.02E-6	2.780947317629075	9.54238519764833
4108	35.9375	-117.9625	22.0	2.100477E-6	2.08E-6	2.780947317629075	12.452193190771574
4109	35.9375	-117.95417	2.0	6.7524875E-6	6.74E-6	2.780947317637566	7.411290448862313
4110	35.9375	-117.95417	6.0	6.7524875E-6	6.47E-6	2.780947317637566	7.411290448862313
4111	35.9375	-117.95417	10.0	6.7524875E-6	6.89E-6	2.780947317637566	7.411290448862313
4112	35.9375	-117.95417	14.0	6.2533486E-6	6.62E-6	2.780947317637566	7.676407109930905
4113	35.9375	-117.95417	18.0	3.864806E-6	4.11E-6	2.780947317637566	9.535576863378415
4114	35.9375	-117.95417	22.0	2.1025216E-6	2.16E-6	2.780947317637566	12.44697658539606
4115	35.9375	-117.94583	2.0	6.7534484E-6	6.75E-6	2.780947317637566	7.410806926469107
4116	35.9375	-117.94583	6.0	6.7534484E-6	6.96E-6	2.780947317637566	7.410806926469107
4117	35.9375	-117.94583	10.0	6.7534484E-6	6.43E-6	2.780947317637566	7.410806926469107
4118	35.9375	-117.94583	14.0	6.2541812E-6	6.35E-6	2.780947317637566	7.675940287769472
4119	35.9375	-117.94583	18.0	3.8651483E-6	3.98E-6	2.780947317637566	9.535201062452877
4120	35.9375	-117.94583	22.0	2.1026344E-6	2.04E-6	2.780947317637566	12.446688688217542
4121	35.9375	-117.9375	2.0	6.7379888E-6	6.95E-6	2.780947317629075	7.418600390916355
4122	35.9375	-117.9375	6.0	6.7379888E-6	6.85E-6	2.780947317629075	7.418600390916355
4123	35.9375	-117.9375	10.0	6.7379888E-6	6.07E-6	2.780947317629075	7.418600390916355
4124	35.9375	-117.9375	14.0	6.2407776E-6	6.46E-6	2.780947317629075	7.683464827804205
4125	35.9375	-117.9375	18.0	3.8596327E-6	3.64E-6	2.780947317629075	9.541259443076909
4126	35.9375	-117.9375	22.0	2.100815E-6	2.24E-6	2.780947317629075	12.451330521679372
4127	35.9375	-117.92917	2.0	6.738175E-6	6.7E-6	2.780947317629075	7.418506112950305
4128	35.9375	-117.92917	6.0	6.738175E-6	7.16E-6	2.780947317629075	7.418506112950305
4129	35.9375	-117.92917	10.0	6.738175E-6	6.95E-6	2.780947317629075	7.418506112950305
4130	35.9375	-117.92917	14.0	6.2409395E-6	6.37E-6	2.780947317629075	7.68337379982785
4131	35.9375	-117.92917	18.0	3.8596995E-6	3.89E-6	2.780947317629075	9.54118613946301
4132	35.9375	-117.92917	22.0	2.100837E-6	2.06E-6	2.780947317629075	12.45127435035792
4133	35.945835	-117.97083	2.0	8.983408E-6	9.2E-6	2.780654140263856	6.494858310478793
4134	35.945835	-117.97083	6.0	8.983408E-6	8.72E-6	2.780654140263856	6.494858310478793
4135	35.945835	-117.97083	10.0	8.983408E-6	9.48E-6	2.780654140263856	6.494858310478793
4136	35.945835	-117.97083	14.0	8.149309E-6	8.11E-6	2.780654140263856	6.795821103678012
4137	35.945835	-117.97083	18.0	4.5762363E-6	3.93E-6	2.780654140263856	8.842125563075625
4138	35.945835	-117.97083	22.0	2.3222258E-6	2.22E-6	2.780654140263856	11.924059060286284
4139	35.945835	-117.9625	2.0	8.98369E-6	8.54E-6	2.780654140263856	6.4947632968360365
4140	35.945835	-117.9625	6.0	8.98369E-6	8.68E-6	2.780654140263856	6.4947632968360365
4141	35.945835	-117.9625	10.0	8.98369E-6	8.75E-6	2.780654140263856	6.4947632968360365
